final_balance,return_pct,sharpe,max_drawdown,var95,cvar95,slippage,spread,fee,fill_delay
65346.299369156615,-34.65370063084339,-14.112699803623062,0.34653700630843387,-0.02130422370233408,-0.021311981397623542,0.00044196504363363864,0.0,0.0004149349147478161,0
50503.76314304734,-49.496236856952656,-15.016106459366775,0.4949623685695266,-0.03421097057889259,-0.03423189001673347,0.00039805097820323017,0.0,0.0008748022258987856,1
53880.829291111804,-46.11917070888819,-15.07459533555046,0.46119170708888196,-0.0301593806179401,-0.030177203946819404,0.0009130223047378631,0.0,0.00039702475634446053,0
47568.62460058885,-52.43137539941114,-14.942267615010802,0.5243137539941115,-0.03738145472582176,-0.03740357961958692,0.0005994510094157658,0.0,0.0008466095952219292,0
95003.58295409409,-4.996417045905909,-6.92745048321477,0.0499641704590591,-0.006095064526288108,-0.006105173815273646,0.00010899959217217992,0.0,0.0001307136425004494,3
43917.98596939074,-56.08201403060926,-14.51771115297607,0.5608201403060926,-0.0412172769964431,-0.041242855179430604,0.0006009748212306409,0.0,0.0009733016552517194,0
57577.53450169813,-42.42246549830186,-11.41327006215815,0.4242246549830187,-0.0373291202699233,-0.03736321568784384,0.0007926848905223333,0.0,0.0007161989532197495,2
55068.69869309274,-44.931301306907265,-14.398872822163327,0.4493130130690726,-0.03177964383321139,-0.03180545497443935,0.0005875604949437468,0.0,0.0006677416479533625,1
54789.31191660021,-45.210688083399795,-14.215778000897824,0.4521068808339979,-0.030619806282232022,-0.03064107695905564,0.0006910278507786298,0.0,0.0005598220777714245,0
56113.67212205599,-43.88632787794401,-11.372000267840217,0.4388632787794401,-0.040318523488981725,-0.04040144669125852,0.0001981592140320314,0.0,0.0012136779074645191,2
